horizon_days,horizon_row_position,source_row_index,video_id,channel_id,partition,cv_validation_fold
14,84,302,yYf7T1YA8Vc,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,85,309,T-yJUXq049I,UCbkAklUqbCi69K8xQdbe48A,development,4
14,86,318,ywsjeIrPRms,UCcijXxFzSXgoM6q9cCtT9PA,development,3
14,87,322,APPsrGP-_Es,UCacIRbbu-hgx4sRW6tZPRoQ,development,2
14,88,327,JHG8GmJ_s6E,UCPfU0uygBGutjaaJU5PpEvg,development,4
14,89,330,gQzW6lWzeH0,UC7mhtAaF1ESJgCozpoS2lcQ,development,5
14,90,339,toouVzgtxpI,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,91,340,7BnEW8GKEs8,UC1YGPDtctHGJWW0NrlQVklw,development,3
14,92,344,W_kHKEWmAtY,UCbR7juPwtP-bV_w0840ciYQ,development,3
14,93,352,LJHyRTHzC24,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,94,353,dJTo76Vzqxo,UCaCnmd0sVADrw8228hCBnlA,development,2
14,95,354,-ZacmoT2zss,UC8rcDufKZ3W6CtZU69CtMXg,test_reserved,
14,96,356,8d6P-XdESkA,UCle34dvTBAMXQaCPX9kxuJw,development,5
14,97,361,JU5vSsiGE5E,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,98,364,bGQ75BXeEK0,UCmqflTSJ6911aCrnaWIXxsA,development,3
14,99,368,nLxc_QfE7gg,UCQkPhQ-6NhA1v7Tpsp6EnKQ,development,2
14,100,375,wwN70Ykpa5M,UCwhdGDxSy0PPmGodAPd-pOA,development,2
14,101,384,uLMTGi5yVog,UC1lLkoi3_W_0-g4GI5bA90w,development,3
14,102,389,zYc5gnDL33U,UCdl01jabKqzbe0XoZmn1y9A,test_reserved,
14,103,391,HLt99ok3P-c,UC5R7F4Mw_ZV1c4tYe4UKLIg,development,4
14,104,395,2xCdlMcvNa8,UC_Urg845xBIOarYXBx_Ko2w,test_reserved,
14,105,401,7EBs2ch-XEE,UCZNreSxdvd50nzMz5zkXg4w,development,2
14,106,403,PVP7D_5VTs0,UCCK3OZi788Ok44K97WAhLKQ,development,2
14,107,406,t9slT6w-udI,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,108,409,idDjAFpg9L8,UCJA-NQ4MtcRIog66wziD8fA,development,5
14,109,411,mYffOkRVIFk,UCcrsFwwoMvcXYpJ0XldIlVQ,development,5
14,110,414,COLzQsk3N8s,UCksfo7FGOa1v35N6fbbNJWw,test_reserved,
14,111,428,WwgdlSU6UiM,UC5-n2dfksESEt3ATmM6Uujw,development,5
14,112,429,ceGew0FHxuU,UC324VVhYKykBv01GecF4aYg,development,5
14,113,432,BEVGDd40uxI,UCFuygvMWDiyNyxxFe347H9w,development,2
14,114,434,GGbt4MY9wgY,UCv70kMNzCN6FHdg3BSfkM7Q,development,5
14,115,435,cMTAKtovc3Q,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,116,436,nXM4ejJTnvs,UCgnFSj7jQffD5V5m05j4dPw,development,4
14,117,438,zw_GJVKxzK0,UCCK3OZi788Ok44K97WAhLKQ,development,2
14,118,440,JAi9Q7lY3sQ,UC8MegDkaJsqK63fwbOjBLzw,development,1
14,119,445,k6Q1TiQKscs,UCLNz9bgiJfM3ImTtYDOt8Ew,test_reserved,
14,120,449,d9wdueZQh2A,UCAeBFsK2bmm5lkgy90uFiqw,development,5
14,121,453,tA833Ety_TY,UCPXSUKHTNc1_hnHuj-UiQWQ,test_reserved,
14,122,458,he1MxWIn3Kw,UC6jQt9K_jqnBNtsRf7hXHsA,development,5
14,123,462,-MoGhlG0t4E,UCCK3OZi788Ok44K97WAhLKQ,development,2
14,124,468,cUAHqlKQsWE,UCluOn_L83PxMntaWJdrn67A,development,2
14,125,472,gf9-W7LTx2Q,UC0tV1b7IFEXFUUILF7mAcWw,development,3
14,126,474,R6KtIGmtTMg,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,127,476,HKDEAKZ87dA,UCacIRbbu-hgx4sRW6tZPRoQ,development,2
14,128,477,kbpKyhi5jXk,UCJhdo2Kg29_EZwNPvlhzIFg,development,3
14,129,478,igEdrt_zp-g,UCcbOsE5_4LEjtQi8X2PFxDw,development,4
14,130,479,tspE63Urd3M,UCPXSUKHTNc1_hnHuj-UiQWQ,test_reserved,
14,131,480,n1FygG-iuDY,UCbS_glb2N1NVTrDLVryRbng,test_reserved,
14,132,481,qcwP3sZ2cv8,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,133,483,7NhghEWnfC0,UCCK3OZi788Ok44K97WAhLKQ,development,2
14,134,491,nT9qq1-JPGE,UC0UN7hnzgIxDgG582qgy4cw,test_reserved,
14,135,492,sE2y0oVn2UI,UCgnFSj7jQffD5V5m05j4dPw,development,4
14,136,493,YxEvN2qp3cY,UC69csWmeK-LePWo8JJ9BoqQ,test_reserved,
14,137,502,IMb-FEWxH2U,UCF11-Puqxb0jdeWNc7F_Fcw,development,4
14,138,513,cJVBTpcxqro,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,139,523,Exq8_Rhb4R4,UCCK3OZi788Ok44K97WAhLKQ,development,2
14,140,529,nzffSxtJJaI,UCcijXxFzSXgoM6q9cCtT9PA,development,3
14,141,533,aqrM8dFHyoY,UCbS_glb2N1NVTrDLVryRbng,test_reserved,
14,142,534,e0EJAV4_UJw,UCUJlhgu2VRWkB1YPI_jjctA,development,4
14,143,546,ZGYEoPgr4wc,UCQkPhQ-6NhA1v7Tpsp6EnKQ,development,2
14,144,551,NmPbbS-4jvY,UC4Pb9SEsCb1EpsXVYAVVajw,development,3
14,145,559,YKm3LK0l0hw,UCOtYyt7W5PmPnwQjWWF_Z-Q,development,5
14,146,566,hQ9iGPETbvY,UCJ1m8clZt6P-jZpNzadca6Q,development,4
14,147,569,iiNb_wMQ3Sw,UCn1WQT3G332mV9zanKj1s7g,test_reserved,
14,148,571,VifgNbqL1v4,UC944GuW0gSM0srEsZSZRQEQ,development,3
14,149,572,bg1N46vxo9U,UCN2EppENLvG8D2y7CQ8iLQw,development,4
14,150,576,qrK_hFgD84A,UCbS_glb2N1NVTrDLVryRbng,test_reserved,
14,151,588,rR-hdiUa1-c,UCoNaQS6wefjNVFkwvxrzAYw,development,3
14,152,592,sjZlw3svykI,UCIoyIVPZEfC2p0dQwAxGiEw,development,5
14,153,603,WtsCTHezrR8,UCPXSUKHTNc1_hnHuj-UiQWQ,test_reserved,
14,154,607,9UhJETSb8DI,UCourijd_t76uoWtcXdrzwOg,development,5
14,155,609,RIDm1emME9Y,UCIKg0Ev6Vq2M7hU7bL_jHFQ,development,3
14,156,624,KNES323dDb0,UCmwIKQQjwpjNT8OQ_VZuRfg,development,5
14,157,626,PdXOieoYzp0,UCCK3OZi788Ok44K97WAhLKQ,development,2
14,158,629,vjBTT-6WGsA,UC_K3CNn5jlFvgCx7cpKiCYA,development,1
14,159,630,Mx-JWyHSMEQ,UCfQfw--8dPGypR7sGcXJz0w,development,1
14,160,631,KToF9lbMQJQ,UCPXSUKHTNc1_hnHuj-UiQWQ,test_reserved,
14,161,640,5qbilkRA-go,UChhmvfskCK4IaaoJ4Bj84Kg,development,3
14,162,643,zMphmCphURM,UCCbm1E52PV05ZLv6dtRB92Q,development,5
14,163,651,eKLEX5G-PwI,UCPXSUKHTNc1_hnHuj-UiQWQ,test_reserved,
14,164,656,pyB8mxEByVo,UCCK3OZi788Ok44K97WAhLKQ,development,2
14,165,658,VwnHHiGjU5k,UC1YGPDtctHGJWW0NrlQVklw,development,3
14,166,661,bpUsU6fSEQY,UCmqflTSJ6911aCrnaWIXxsA,development,3
14,167,667,YgBSXH3s_6I,UCk0ZLeOPZVnRJn_s1x-8Idg,development,3
14,168,676,I-25Xq30kso,UCOKg9DR3c0Aa3A9JCvNrzGQ,development,4
14,169,683,tr_4NcWXCRg,UC0tV1b7IFEXFUUILF7mAcWw,development,3
14,170,687,tsFqcqlcPtU,UC5_mCvFp3zgtxoX1W9yHHHQ,development,4
14,171,690,9_Iz0lBbpJ0,UCgnFSj7jQffD5V5m05j4dPw,development,4
14,172,710,jigyoeJuU9Q,UC2EifjzrECn5c2j4wSsY3yQ,development,1
14,173,712,qym_j-oEp8s,UCpfrIJXRqOTx2kPVsUytO4Q,development,5
14,174,714,-Uq4UwetbYE,UCV9cn7kAjTi6nMKVKIuwoDw,development,3
14,175,724,9iDRWHfCkMY,UCgnFSj7jQffD5V5m05j4dPw,development,4
14,176,725,k9scvSV5WWY,UC-GRFwciK7JiP8T4tl0pftQ,development,3
14,177,728,v3bSlUx5qb8,UC4HY_G18OzcY63vhq-3Gw0g,development,4
14,178,735,BF2PBfBbYmY,UC2_iwCecXLNqTWv-_QcffRw,test_reserved,
14,179,739,OllzSqDrJp0,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,180,743,txhoSLwxr98,UCWr_3S-gYx33CVRDXSYSDhA,test_reserved,
14,181,757,jwnlhxsUnJY,UCq3WWAoJj0DOQC3G7ri1cug,development,3
14,182,764,DWMyw6M3_-0,UC2RlY2LHoGOoaU8qRI9sZ9g,development,3
14,183,766,sMUS9KG867U,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,184,767,IqERQxxdZYc,UCOtYyt7W5PmPnwQjWWF_Z-Q,development,5
14,185,768,NiNKZmXb4iU,UCcijXxFzSXgoM6q9cCtT9PA,development,3
14,186,771,N3RkPSgFsPA,UCsFJW4hPOuBZS486UwG2dPQ,development,5
14,187,772,ixfT4hZA8Qw,UCMQg72D9bcWjW-umvECrcAQ,development,3
14,188,774,XPMLa-1relw,UCx7lEnwLHxO9yPjOotGb-bA,test_reserved,
14,189,782,lAueNT3qU0c,UCrVFS_0PdV7AwyTgR13IcVg,development,3
14,190,783,P95sJBiwl6s,UCgnFSj7jQffD5V5m05j4dPw,development,4
14,191,784,vx2pNwiXLG8,UCGwkKsyd1fbH5eDBEvOIfmw,test_reserved,
14,192,787,oLDSJQsbDhc,UCYweMykEAI5aaRztqrJuuAg,test_reserved,
14,193,790,Sljd-YN4lsg,UCCQ3mUIQTv2Snhw5Os0Yo5Q,development,5
14,194,794,MKJG0ctZTpg,UCWwo8NBrDNOb5EEZadW3iWA,development,3
14,195,795,5d1icV1dIdc,UCVmBgx4kaIsOtMR1jK9AeAg,test_reserved,
14,196,799,XXKcOuDPJu4,UCfQfw--8dPGypR7sGcXJz0w,development,1
14,197,801,8MZaYGvjAaU,UCDqy-V3qY-xtSmiRHlZIWWQ,development,4
14,198,802,NiVmyequpDw,UCPXSUKHTNc1_hnHuj-UiQWQ,test_reserved,
14,199,808,S2dtR4qoZQo,UCzdwVqqrY_z1DJkpLfdMHag,development,4
14,200,812,nphqLezChjI,UCAKAcMWVANp_qXgWKlXMCFA,development,4
14,201,819,7aBPKEbVnQA,UCAvDJMfUNahnsnMBN1hIXuA,development,1
14,202,827,tvQyeIAgovA,UCPreI9vioVpVEuSW6g95kFQ,test_reserved,
14,203,830,sTT1SQEIqI4,UCOtYyt7W5PmPnwQjWWF_Z-Q,development,5
14,204,831,Qx2DEeuHI0E,UCceS_252pdNUa5ztP_MW8rw,development,4
14,205,833,hmwi-jzl04A,UCPXSUKHTNc1_hnHuj-UiQWQ,test_reserved,
14,206,837,a47HggMTogw,UCSzz6iloi2PdcEBlXki-TKQ,test_reserved,
14,207,843,hy_zD20coj8,UCCK3OZi788Ok44K97WAhLKQ,development,2
14,208,851,49sWno1jLQo,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,209,854,3YvQdxmzBsQ,UCOtYyt7W5PmPnwQjWWF_Z-Q,development,5
14,210,866,ldmcUtoArjk,UCCK3OZi788Ok44K97WAhLKQ,development,2
14,211,867,ldp1uON6JEA,UCgnFSj7jQffD5V5m05j4dPw,development,4
14,212,868,rWizL3J7QoE,UCU698FK0A1JkE2VADC4fQlA,development,4
14,213,870,uF9SuwwJ3XM,UCbS_glb2N1NVTrDLVryRbng,test_reserved,
14,214,876,xyvnj8mETXw,UCm8I2aLYgPm_gdzw4SSkiGg,development,3
14,215,878,vP4QiMlbZqc,UCCK3OZi788Ok44K97WAhLKQ,development,2
14,216,881,fuo5duk6y0o,UCgkHqu3n1qAHqd7aL1RE8Ew,test_reserved,
14,217,883,XBFvtbH_hF4,UCbS_glb2N1NVTrDLVryRbng,test_reserved,
14,218,889,BtyV4Q-F65A,UCkl2iKEW9ltlrBOjzCNJgzw,development,2
14,219,893,QsGcB4-S0YI,UCCK3OZi788Ok44K97WAhLKQ,development,2
14,220,894,59kEqG70vCc,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,221,896,Vp5Hzewu-T4,UCzwSMU3mzPQF9Ie-h0MQjgA,development,1
14,222,905,n-epnfarFas,UCCK3OZi788Ok44K97WAhLKQ,development,2
14,223,906,r0ruWkIkOdo,UCcijXxFzSXgoM6q9cCtT9PA,development,3
14,224,907,Cy5r59KDYgQ,UCMKVkE8hcrq8XVr_GftJ_sg,development,5
14,225,911,gKLGKM1gzcI,UClSIhhnuyF8fXtBTpOOTknA,development,2
14,226,922,SUzaDcDVcK8,UCOHyRrRuD2zGCkpuCAlyOyA,development,3
14,227,930,IE1ABH8i2nA,UCOtYyt7W5PmPnwQjWWF_Z-Q,development,5
14,228,931,8w6i57dKXUc,UCbS_glb2N1NVTrDLVryRbng,test_reserved,
14,229,932,HjRFwyNIyZA,UCh2Xwe7on2Oa2MBtk8zvEuw,development,2
14,230,939,vWS0lNlZ3FM,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,231,940,RYbp1NAVurw,UCn1WQT3G332mV9zanKj1s7g,test_reserved,
14,232,942,j1hZDE-Amas,UCCK3OZi788Ok44K97WAhLKQ,development,2
14,233,943,jAP3qDM0Z20,UCkXjFNkQdPUGCXGvwqAx7og,test_reserved,
14,234,944,fEMdMMVQlbw,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,235,948,kEsMlUW1YC0,UCZ-RBSr_ZD-jWWDgZmFyZyw,development,4
14,236,949,WZc_JnWrbEg,UCfVmYgJP_bBt00lLtPGsbcQ,development,5
14,237,950,gPM5sm7G43s,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,238,951,6oeLmZ9Kjeg,UCDhV2dS5kewSaccFl9g66sw,development,2
14,239,953,8mQPQxwiGxQ,UCCK3OZi788Ok44K97WAhLKQ,development,2
14,240,957,lHX1Ex36pEU,UCrVFS_0PdV7AwyTgR13IcVg,development,3
14,241,963,hCj6H2X1UB8,UCCK3OZi788Ok44K97WAhLKQ,development,2
14,242,972,vSQtpYS_8us,UC61hH_E3HUjIweuWm20wuDg,test_reserved,
14,243,982,wGhdKdszXkI,UCgnFSj7jQffD5V5m05j4dPw,development,4
14,244,988,8wy9tpru2fE,UCUz70SsT1TZzlwEqvSCpJRA,development,3
14,245,992,mbe_nxesiCI,UCJeJFkRVgi7gT7ViTxuHHdg,development,3
14,246,997,dULGxqIH7dg,UCbR7juPwtP-bV_w0840ciYQ,development,3
14,247,1000,o0JQ4-d1CFE,UCgnkk8P4G9yQFuRl0dEO1HQ,development,3
14,248,1004,v1LA_-7Leys,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,249,1005,XpEAbcJZovA,UCRDDfbYPHX_GUJ4lcQYTc8A,development,5
14,250,1013,1TVoE3Lmr3M,UChJFPdvtzyTPxMAysD4FX-w,development,1
14,251,1015,qd28MEpZIXA,UCAKAcMWVANp_qXgWKlXMCFA,development,4
14,252,1019,KDDgdy2fq9U,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,253,1020,NJWuDUFIZxg,UCs_mHlm5_C82W5WCIJaSMbQ,test_reserved,
14,254,1021,8JoQ3LvYYuY,UCVfnhhDIkkBJ_1QyzCqeVDg,development,4
14,255,1026,muLpsKqtBUM,UCcijXxFzSXgoM6q9cCtT9PA,development,3
14,256,1027,IoFEgrz_dds,UCCK3OZi788Ok44K97WAhLKQ,development,2
14,257,1039,UBY7uobyf-I,UCcMQKrccZ9c0_GNyXWo8jLg,development,4
14,258,1040,q4dSLbjHSos,UCRB8mrLCcwTPlJOMUy9MDUg,development,5
14,259,1048,jIlQcwEPsP4,UCcijXxFzSXgoM6q9cCtT9PA,development,3
14,260,1058,7Qdh6nx_-Jo,UCufOgwU6-LutCn0VSJCn_bQ,development,3
14,261,1059,UM8KNyC1lzc,UCcijXxFzSXgoM6q9cCtT9PA,development,3
14,262,1061,KrISeWLUfuU,UCNSnFwvrkdgy7yoDd3M9uYQ,development,5
14,263,1062,ABFm6P8vwKI,UCeZvtW294qri-NCdwuH3IkA,development,5
14,264,1064,o3UvdHivllk,UCcijXxFzSXgoM6q9cCtT9PA,development,3
14,265,1065,O0FB9zEXof8,UCoQXpCWew0Q3qz6buZYOAFg,development,5
14,266,1066,za6y-eVKNg4,UCDm4BW0Q5d-zASSuRyvPGXw,development,1
14,267,1069,sTleBr_DAsI,UCgnFSj7jQffD5V5m05j4dPw,development,4
14,268,1073,cO3g5pUJrXs,UCOHyRrRuD2zGCkpuCAlyOyA,development,3
14,269,1074,BEbTz2Z4CWM,UC324VVhYKykBv01GecF4aYg,development,5
14,270,1078,W8aVIqNiWBI,UCOPqjdQOIF6faslRMEruJmA,development,1
14,271,1082,_3ezdpesgYM,UCLNz9bgiJfM3ImTtYDOt8Ew,test_reserved,
14,272,1083,rz23rbQjndI,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,273,1097,ezQOJluUKHE,UCbS_glb2N1NVTrDLVryRbng,test_reserved,
14,274,1102,uRMkg8DE_5k,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,275,1103,CnQ0u0CJlyU,UCBcNJsb71t6NLUgnliI4UBQ,development,1
14,276,1107,tO3DOH7z5SY,UCPfU0uygBGutjaaJU5PpEvg,development,4
14,277,1108,I5gamx6fj5Y,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,278,1111,-7hj0QRfdnQ,UCp3JwFW1xiUY4QwLqSsbNyw,test_reserved,
14,279,1115,-jE0OWSY4_Q,UC2HGgzRXGxoirkRroh0aHIA,development,1
14,280,1122,PCjKlAViXZ8,UCg17nAWKuBa0V1XkluzYbaQ,development,1
14,281,1127,81K1Xbadafc,UCPfU0uygBGutjaaJU5PpEvg,development,4
14,282,1132,hs9MM5z_3R8,UCCK3OZi788Ok44K97WAhLKQ,development,2
14,283,1143,38e2YfUyjVg,UCbS_glb2N1NVTrDLVryRbng,test_reserved,
14,284,1150,D0ExMJ9yfqk,UCdB6k3Q_dkVJ77cV9tVWzcQ,development,1
14,285,1151,24c4uF5w_FY,UCgnFSj7jQffD5V5m05j4dPw,development,4
14,286,1152,-bwmOzeBkqE,UCQxYcvX5hnGJvuTFzKng-Vg,development,3
14,287,1156,4ZOJIsyX2mI,UCafJV2dgvIHYxjKb4GJpV7w,development,3
14,288,1157,H2xajW0L9qY,UCkzFXIie723z4vsYAMsMGsg,development,1
14,289,1159,Utq-ZuqMTYE,UCDqy-V3qY-xtSmiRHlZIWWQ,development,4
14,290,1168,6J67r1xgo1c,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,291,1170,EHeAPqSPZSk,UCqrqt9Egbp4Voh3iEUUoorw,test_reserved,
14,292,1173,cuUgbw8t4KU,UC0nMJ3QNryBHZpy1P3Wamwg,development,4
14,293,1180,u80CDD6eSHo,UCJeJFkRVgi7gT7ViTxuHHdg,development,3
14,294,1184,ApnSVwe_wRo,UCaCnmd0sVADrw8228hCBnlA,development,2
14,295,1185,DRMfW3qa7qk,UCOtYyt7W5PmPnwQjWWF_Z-Q,development,5
14,296,1187,VAk2MdNQZtI,UCckltLEhFLv8Xz_lQhYfwmg,development,1
14,297,1189,et4LwjO42Hk,UCwkyfeMvDrg0wjacet-bcCA,development,2
14,298,1191,JqBsftULR7g,UCmGMChEd9jBucufrWcpk3Ew,development,4
14,299,1195,nYpOXL-mZUE,UCn0XmAUFv6d2tofMFEesSNw,development,4
